uid,price,allbuy,a0_2_age,total_duration,treated_peer,treatment,c1_5a_BE,edu_years_BE,overall,skepz
1004029,90,1,37,908.31665,0,1,6,16,16,0
1004029,40,1,37,908.31665,0,1,6,16,16,0
1004029,240,0,37,908.31665,0,1,6,16,16,0
1004030,90,0,38,0,0,2,.8,4,14,0
1004030,140,0,38,0,0,2,.8,4,14,0
1004030,190,0,38,0,0,2,.8,4,14,0
1004030,240,0,38,0,0,2,.8,4,14,0
1004030,40,0,38,0,0,2,.8,4,14,0
1004030,390,0,38,0,0,2,.8,4,14,0
1004030,290,0,38,0,0,2,.8,4,14,0
1004030,490,0,38,0,0,2,.8,4,14,0
1004031,90,1,48.5,604.58331,0,2,4,0,22,0
1004032,290,0,70,0,0,2,3,0,18,0
1004032,240,0,70,0,0,2,3,0,18,0
1004032,390,0,70,0,0,2,3,0,18,0
1004032,40,1,70,0,0,2,3,0,18,0
1004032,90,1,70,0,0,2,3,0,18,0
1004032,140,1,70,0,0,2,3,0,18,0
1004032,190,1,70,0,0,2,3,0,18,0
1004032,490,0,70,0,0,2,3,0,18,0
1004035,290,0,91,0,0,3,3.6,10,17,0
1004035,390,0,91,0,0,3,3.6,10,17,0
1004035,40,1,91,0,0,3,3.6,10,17,0
1004035,190,0,91,0,0,3,3.6,10,17,0
1004035,90,0,91,0,0,3,3.6,10,17,0
1004035,140,0,91,0,0,3,3.6,10,17,0
1004035,490,0,91,0,0,3,3.6,10,17,0
1004035,240,0,91,0,0,3,3.6,10,17,0
1005001,390,0,28,0,0,3,2,3,12,0
1005001,190,0,28,0,0,3,2,3,12,0
1005001,90,0,28,0,0,3,2,3,12,0
1005001,140,0,28,0,0,3,2,3,12,0
1005001,240,0,28,0,0,3,2,3,12,0
1005001,40,0,28,0,0,3,2,3,12,0
1005001,290,0,28,0,0,3,2,3,12,0
1005001,490,0,28,0,0,3,2,3,12,0
1005002,40,0,42,149.86667,0,1,1,8,13,0
1005002,190,0,42,149.86667,0,1,1,8,13,0
1005002,90,0,42,149.86667,0,1,1,8,13,0
1005002,290,0,42,149.86667,0,1,1,8,13,0
1005002,390,0,42,149.86667,0,1,1,8,13,0
1005002,240,0,42,149.86667,0,1,1,8,13,0
1005002,140,0,42,149.86667,0,1,1,8,13,0
1005002,490,0,42,149.86667,0,1,1,8,13,0
1005003,390,0,22,33.083332,1,1,6,7,7,0
1005003,190,0,22,33.083332,1,1,6,7,7,0
1005003,140,0,22,33.083332,1,1,6,7,7,0
1005003,240,0,22,33.083332,1,1,6,7,7,0
1005003,290,0,22,33.083332,1,1,6,7,7,0
1005003,40,0,22,33.083332,1,1,6,7,7,0
1005003,90,0,22,33.083332,1,1,6,7,7,0
1005003,490,0,22,33.083332,1,1,6,7,7,0
1005004,490,1,41,64.666664,0,1,4,6,14,0
1005004,240,1,41,64.666664,0,1,4,6,14,0
1005004,140,1,41,64.666664,0,1,4,6,14,0
1005004,40,1,41,64.666664,0,1,4,6,14,0
1005004,90,1,41,64.666664,0,1,4,6,14,0
1005004,390,1,41,64.666664,0,1,4,6,14,0
1005004,190,1,41,64.666664,0,1,4,6,14,0
1005004,290,1,41,64.666664,0,1,4,6,14,0
1005005,490,0,45,0,0,3,14,10,15,0
1005005,240,0,45,0,0,3,14,10,15,0
1005005,290,0,45,0,0,3,14,10,15,0
1005005,140,0,45,0,0,3,14,10,15,0
1005005,90,0,45,0,0,3,14,10,15,0
1005005,40,1,45,0,0,3,14,10,15,0
1005005,390,0,45,0,0,3,14,10,15,0
1005005,190,0,45,0,0,3,14,10,15,0
1005007,90,0,50,54.066666,1,1,2.4,0,14,0
1005007,240,0,50,54.066666,1,1,2.4,0,14,0
1005007,490,0,50,54.066666,1,1,2.4,0,14,0
1005007,290,0,50,54.066666,1,1,2.4,0,14,0
1005007,190,0,50,54.066666,1,1,2.4,0,14,0
1005007,40,1,50,54.066666,1,1,2.4,0,14,0
1005007,140,0,50,54.066666,1,1,2.4,0,14,0
1005007,390,0,50,54.066666,1,1,2.4,0,14,0
1005008,140,0,41,0,0,3,1.8,0,21,1
1005008,290,0,41,0,0,3,1.8,0,21,1
1005008,390,0,41,0,0,3,1.8,0,21,1
1005008,40,1,41,0,0,3,1.8,0,21,1
1005008,90,0,41,0,0,3,1.8,0,21,1
1005008,240,0,41,0,0,3,1.8,0,21,1
1005008,490,0,41,0,0,3,1.8,0,21,1
1005008,190,0,41,0,0,3,1.8,0,21,1
1005009,390,0,60,0,0,3,12.8,0,13,0
1005009,190,0,60,0,0,3,12.8,0,13,0
1005009,290,0,60,0,0,3,12.8,0,13,0
1005009,140,0,60,0,0,3,12.8,0,13,0
1005009,40,0,60,0,0,3,12.8,0,13,0
1005009,90,0,60,0,0,3,12.8,0,13,0
1005009,490,0,60,0,0,3,12.8,0,13,0
1005009,240,0,60,0,0,3,12.8,0,13,0
1005012,140,0,75,297.68332,0,1,6.8,10,19,0
1005012,190,0,75,297.68332,0,1,6.8,10,19,0
1005012,290,0,75,297.68332,0,1,6.8,10,19,0
1005012,240,0,75,297.68332,0,1,6.8,10,19,0
1005012,40,1,75,297.68332,0,1,6.8,10,19,0
1005012,90,0,75,297.68332,0,1,6.8,10,19,0
1005012,390,0,75,297.68332,0,1,6.8,10,19,0
1005012,490,0,75,297.68332,0,1,6.8,10,19,0
1005013,140,1,30,0,1,3,.8,5,15,0
1005014,190,0,48,140,0,1,10.4,12,13,0
1005014,240,0,48,140,0,1,10.4,12,13,0
1005014,290,0,48,140,0,1,10.4,12,13,0
1005014,40,1,48,140,0,1,10.4,12,13,0
1005014,90,1,48,140,0,1,10.4,12,13,0
1005014,490,0,48,140,0,1,10.4,12,13,0
1005014,140,0,48,140,0,1,10.4,12,13,0
1005014,390,0,48,140,0,1,10.4,12,13,0
1005015,40,1,50,17.433334,0,1,4,7,9,1
1005015,490,0,50,17.433334,0,1,4,7,9,1
1005015,140,1,50,17.433334,0,1,4,7,9,1
1005015,390,0,50,17.433334,0,1,4,7,9,1
1005015,290,1,50,17.433334,0,1,4,7,9,1
1005015,190,1,50,17.433334,0,1,4,7,9,1
1005015,90,1,50,17.433334,0,1,4,7,9,1
1005015,240,1,50,17.433334,0,1,4,7,9,1
1005016,240,0,70,0,1,3,8.800000000000001,9,29,0
1005016,290,0,70,0,1,3,8.800000000000001,9,29,0
1005016,40,0,70,0,1,3,8.800000000000001,9,29,0
1005016,190,0,70,0,1,3,8.800000000000001,9,29,0
1005016,490,0,70,0,1,3,8.800000000000001,9,29,0
1005016,390,0,70,0,1,3,8.800000000000001,9,29,0
1005016,90,0,70,0,1,3,8.800000000000001,9,29,0
1005016,140,0,70,0,1,3,8.800000000000001,9,29,0
1005017,140,1,55,0,0,1,1.8,0,14,0
1005018,390,0,58,0,0,2,3.6,0,8,0
1005018,290,0,58,0,0,2,3.6,0,8,0
1005018,90,0,58,0,0,2,3.6,0,8,0
1005018,490,0,58,0,0,2,3.6,0,8,0
1005018,40,1,58,0,0,2,3.6,0,8,0
1005018,190,0,58,0,0,2,3.6,0,8,0
1005018,140,0,58,0,0,2,3.6,0,8,0
1005018,240,0,58,0,0,2,3.6,0,8,0
1005019,290,0,60,0,0,3,3.2,8,14,1
1005019,140,0,60,0,0,3,3.2,8,14,1
1005019,490,0,60,0,0,3,3.2,8,14,1
1005019,390,0,60,0,0,3,3.2,8,14,1
1005019,40,1,60,0,0,3,3.2,8,14,1
1005019,190,0,60,0,0,3,3.2,8,14,1
1005019,90,0,60,0,0,3,3.2,8,14,1
1005019,240,0,60,0,0,3,3.2,8,14,1
1005020,140,1,30,82.433334,0,1,20.4,9,13,0
1005020,290,0,30,82.433334,0,1,20.4,9,13,0
1005020,390,0,30,82.433334,0,1,20.4,9,13,0
1005020,490,0,30,82.433334,0,1,20.4,9,13,0
1005020,40,1,30,82.433334,0,1,20.4,9,13,0
1005020,240,0,30,82.433334,0,1,20.4,9,13,0
1005020,190,0,30,82.433334,0,1,20.4,9,13,0
1005020,90,1,30,82.433334,0,1,20.4,9,13,0
1005022,240,1,95,.86666667,0,2,2.8,8,13,0
1005023,490,1,32,0,1,3,1,6,12,0
1005023,290,1,32,0,1,3,1,6,12,0
1005023,90,1,32,0,1,3,1,6,12,0
1005023,190,1,32,0,1,3,1,6,12,0
1005023,240,1,32,0,1,3,1,6,12,0
1005023,140,1,32,0,1,3,1,6,12,0
1005023,390,1,32,0,1,3,1,6,12,0
1005023,40,1,32,0,1,3,1,6,12,0
1005024,390,0,52.5,29.433334,0,1,5,1,9,0
1005024,190,1,52.5,29.433334,0,1,5,1,9,0
1005024,40,1,52.5,29.433334,0,1,5,1,9,0
1005024,290,1,52.5,29.433334,0,1,5,1,9,0
1005024,140,1,52.5,29.433334,0,1,5,1,9,0
1005024,240,1,52.5,29.433334,0,1,5,1,9,0
1005024,490,0,52.5,29.433334,0,1,5,1,9,0
1005024,90,1,52.5,29.433334,0,1,5,1,9,0
1005027,490,0,60,0,1,3,2.4,10,12,0
1005027,90,0,60,0,1,3,2.4,10,12,0
1005027,240,0,60,0,1,3,2.4,10,12,0
1005027,140,0,60,0,1,3,2.4,10,12,0
1005027,40,1,60,0,1,3,2.4,10,12,0
1005027,290,0,60,0,1,3,2.4,10,12,0
1005027,190,0,60,0,1,3,2.4,10,12,0
1005027,390,0,60,0,1,3,2.4,10,12,0
1005028,140,0,32,0,0,3,3,6,15,0
1005031,290,0,26.5,70.01667,0,2,6.4,6,12,1
1005031,390,0,26.5,70.01667,0,2,6.4,6,12,1
1005031,240,0,26.5,70.01667,0,2,6.4,6,12,1
1005031,490,0,26.5,70.01667,0,2,6.4,6,12,1
1005031,90,1,26.5,70.01667,0,2,6.4,6,12,1
1005031,190,0,26.5,70.01667,0,2,6.4,6,12,1
1005031,140,0,26.5,70.01667,0,2,6.4,6,12,1
1005031,40,1,26.5,70.01667,0,2,6.4,6,12,1
1005034,240,0,25,365.88333,0,2,6,7,5,1
1005035,190,0,30,0,0,2,4,9,27,0
1005035,90,0,30,0,0,2,4,9,27,0
1005035,490,0,30,0,0,2,4,9,27,0
1005035,390,0,30,0,0,2,4,9,27,0
1005035,290,0,30,0,0,2,4,9,27,0
1005035,240,0,30,0,0,2,4,9,27,0
1005035,40,0,30,0,0,2,4,9,27,0
1005035,140,0,30,0,0,2,4,9,27,0
1005038,390,0,35,1.9333333,0,2,2.8,0,11,0
1005038,240,0,35,1.9333333,0,2,2.8,0,11,0
1005038,40,0,35,1.9333333,0,2,2.8,0,11,0
1005038,290,0,35,1.9333333,0,2,2.8,0,11,0
1005038,190,0,35,1.9333333,0,2,2.8,0,11,0
1005038,140,0,35,1.9333333,0,2,2.8,0,11,0
1005038,90,0,35,1.9333333,0,2,2.8,0,11,0
1005038,490,0,35,1.9333333,0,2,2.8,0,11,0
1005040,90,1,44,.83333331,0,2,4.2,4,16,0
1005040,240,0,44,.83333331,0,2,4.2,4,16,0
1005040,490,0,44,.83333331,0,2,4.2,4,16,0
1005040,40,1,44,.83333331,0,2,4.2,4,16,0
1005040,290,0,44,.83333331,0,2,4.2,4,16,0
1005040,190,0,44,.83333331,0,2,4.2,4,16,0
1005040,140,0,44,.83333331,0,2,4.2,4,16,0
1005040,390,0,44,.83333331,0,2,4.2,4,16,0
1005041,190,1,32.5,0,1,2,3.2,9,17,0
1005041,240,1,32.5,0,1,2,3.2,9,17,0
1005041,290,1,32.5,0,1,2,3.2,9,17,0
1005041,390,0,32.5,0,1,2,3.2,9,17,0
1005041,40,1,32.5,0,1,2,3.2,9,17,0
1005041,90,1,32.5,0,1,2,3.2,9,17,0
1005041,140,1,32.5,0,1,2,3.2,9,17,0
1005041,490,0,32.5,0,1,2,3.2,9,17,0
1005042,290,0,30,4.0833335,1,2,.8,4,13,0
1005042,190,0,30,4.0833335,1,2,.8,4,13,0
1005042,490,0,30,4.0833335,1,2,.8,4,13,0
1005042,140,0,30,4.0833335,1,2,.8,4,13,0
1005042,40,1,30,4.0833335,1,2,.8,4,13,0
1005042,240,0,30,4.0833335,1,2,.8,4,13,0
1005042,90,0,30,4.0833335,1,2,.8,4,13,0
1005042,390,0,30,4.0833335,1,2,.8,4,13,0
1005043,190,0,45,0,0,2,1,0,9,0
1006002,90,1,60,0,0,1,3,2,9,1
1006002,490,0,60,0,0,1,3,2,9,1
1006002,190,1,60,0,0,1,3,2,9,1
1006002,240,1,60,0,0,1,3,2,9,1
1006002,140,1,60,0,0,1,3,2,9,1
1006002,290,1,60,0,0,1,3,2,9,1
1006002,390,1,60,0,0,1,3,2,9,1
1006002,40,1,60,0,0,1,3,2,9,1
1006003,190,0,75.5,4,0,2,1.2,8,10,0
1006003,140,0,75.5,4,0,2,1.2,8,10,0
1006003,240,0,75.5,4,0,2,1.2,8,10,0
1006003,490,0,75.5,4,0,2,1.2,8,10,0
1006003,390,0,75.5,4,0,2,1.2,8,10,0
1006003,290,0,75.5,4,0,2,1.2,8,10,0
1006003,40,1,75.5,4,0,2,1.2,8,10,0
1006003,90,0,75.5,4,0,2,1.2,8,10,0
1006004,490,0,52.5,0,0,2,3.6,0,15,0
1006004,190,1,52.5,0,0,2,3.6,0,15,0
1006004,290,0,52.5,0,0,2,3.6,0,15,0
1006004,40,1,52.5,0,0,2,3.6,0,15,0
1006004,390,0,52.5,0,0,2,3.6,0,15,0
1006004,90,1,52.5,0,0,2,3.6,0,15,0
1006004,240,0,52.5,0,0,2,3.6,0,15,0
1006004,140,1,52.5,0,0,2,3.6,0,15,0
1006005,90,0,35,0,0,1,1.2,2,9,1
1006005,40,0,35,0,0,1,1.2,2,9,1
1006005,190,0,35,0,0,1,1.2,2,9,1
1006005,390,0,35,0,0,1,1.2,2,9,1
1006005,290,0,35,0,0,1,1.2,2,9,1
1006005,140,0,35,0,0,1,1.2,2,9,1
1006005,490,0,35,0,0,1,1.2,2,9,1
1006005,240,0,35,0,0,1,1.2,2,9,1
1006006,40,0,35,0,0,1,6,10,11,0
1006006,190,0,35,0,0,1,6,10,11,0
1006006,390,0,35,0,0,1,6,10,11,0
1006006,140,0,35,0,0,1,6,10,11,0
1006006,90,0,35,0,0,1,6,10,11,0
1006006,490,0,35,0,0,1,6,10,11,0
1006006,240,0,35,0,0,1,6,10,11,0
1006006,290,0,35,0,0,1,6,10,11,0
1006007,90,1,37,0,1,3,8.800000000000001,0,17,0
1006007,40,1,37,0,1,3,8.800000000000001,0,17,0
1006007,290,0,37,0,1,3,8.800000000000001,0,17,0
1006007,240,0,37,0,1,3,8.800000000000001,0,17,0
1006007,490,0,37,0,1,3,8.800000000000001,0,17,0
1006007,140,1,37,0,1,3,8.800000000000001,0,17,0
1006007,190,0,37,0,1,3,8.800000000000001,0,17,0
1006007,390,0,37,0,1,3,8.800000000000001,0,17,0
1006010,240,0,65,0,0,3,1.6,4,7,0
1006010,390,0,65,0,0,3,1.6,4,7,0
1006010,190,0,65,0,0,3,1.6,4,7,0
1006010,140,0,65,0,0,3,1.6,4,7,0
1006010,290,0,65,0,0,3,1.6,4,7,0
1006010,490,0,65,0,0,3,1.6,4,7,0
1006010,40,0,65,0,0,3,1.6,4,7,0
1006010,90,0,65,0,0,3,1.6,4,7,0
1006011,240,1,48,0,0,2,1,4,12,1
1006011,490,1,48,0,0,2,1,4,12,1
1006011,190,1,48,0,0,2,1,4,12,1
1006011,140,1,48,0,0,2,1,4,12,1
1006011,290,1,48,0,0,2,1,4,12,1
1006011,40,1,48,0,0,2,1,4,12,1
1006011,90,1,48,0,0,2,1,4,12,1
1006011,390,1,48,0,0,2,1,4,12,1
1006013,240,0,52.5,0,0,3,10,6,11,0
1006014,90,0,47.5,0,1,3,2.8,0,16,0
1006014,490,0,47.5,0,1,3,2.8,0,16,0
1006014,140,0,47.5,0,1,3,2.8,0,16,0
1006014,40,0,47.5,0,1,3,2.8,0,16,0
1006014,290,0,47.5,0,1,3,2.8,0,16,0
1006014,240,0,47.5,0,1,3,2.8,0,16,0
1006014,190,0,47.5,0,1,3,2.8,0,16,0
1006014,390,0,47.5,0,1,3,2.8,0,16,0
1006015,140,0,40,0,0,2,1.6,0,14,0
1006015,290,0,40,0,0,2,1.6,0,14,0
1006015,240,0,40,0,0,2,1.6,0,14,0
1006015,90,0,40,0,0,2,1.6,0,14,0
1006015,190,0,40,0,0,2,1.6,0,14,0
1006015,390,0,40,0,0,2,1.6,0,14,0
1006015,490,0,40,0,0,2,1.6,0,14,0
1006015,40,0,40,0,0,2,1.6,0,14,0
1006020,90,0,45,15.883333,0,1,10.8,5,11,0
1006020,140,0,45,15.883333,0,1,10.8,5,11,0
1006020,390,0,45,15.883333,0,1,10.8,5,11,0
1006020,40,1,45,15.883333,0,1,10.8,5,11,0
1006020,240,0,45,15.883333,0,1,10.8,5,11,0
1006020,190,0,45,15.883333,0,1,10.8,5,11,0
1006020,490,0,45,15.883333,0,1,10.8,5,11,0
1006020,290,0,45,15.883333,0,1,10.8,5,11,0
1006022,190,0,50,0,0,3,2,0,15,0
1006023,0,0,0,0,0,1,6,2,16,0
1006024,290,0,55,0,0,1,1.2,0,7,1
1006024,140,0,55,0,0,1,1.2,0,7,1
1006024,40,0,55,0,0,1,1.2,0,7,1
1006024,490,0,55,0,0,1,1.2,0,7,1
1006024,240,0,55,0,0,1,1.2,0,7,1
1006024,90,0,55,0,0,1,1.2,0,7,1
1006024,190,0,55,0,0,1,1.2,0,7,1
1006024,390,0,55,0,0,1,1.2,0,7,1
1006025,240,0,60,0,1,3,2.8,7,18,1
1006025,90,1,60,0,1,3,2.8,7,18,1
1006025,290,0,60,0,1,3,2.8,7,18,1
1006025,490,0,60,0,1,3,2.8,7,18,1
1006025,190,0,60,0,1,3,2.8,7,18,1
1006025,140,1,60,0,1,3,2.8,7,18,1
1006025,390,0,60,0,1,3,2.8,7,18,1
1006025,40,1,60,0,1,3,2.8,7,18,1
1006026,40,0,35,1.7,0,1,7.2,0,15,0
1006026,290,0,35,1.7,0,1,7.2,0,15,0
1006026,90,0,35,1.7,0,1,7.2,0,15,0
1006026,240,0,35,1.7,0,1,7.2,0,15,0
1006026,190,0,35,1.7,0,1,7.2,0,15,0
1006026,140,0,35,1.7,0,1,7.2,0,15,0
1006026,390,0,35,1.7,0,1,7.2,0,15,0
1006026,490,0,35,1.7,0,1,7.2,0,15,0
1006027,240,1,65,20.866667,0,1,4,0,13,1
1006027,490,0,65,20.866667,0,1,4,0,13,1
1006027,290,1,65,20.866667,0,1,4,0,13,1
1006027,190,1,65,20.866667,0,1,4,0,13,1
1006027,40,1,65,20.866667,0,1,4,0,13,1
1006027,390,1,65,20.866667,0,1,4,0,13,1
1006027,140,1,65,20.866667,0,1,4,0,13,1
1006027,90,1,65,20.866667,0,1,4,0,13,1
1006029,240,0,70,0,0,3,3.4,4,12,0
1006029,290,0,70,0,0,3,3.4,4,12,0
1006029,140,0,70,0,0,3,3.4,4,12,0
1006029,90,1,70,0,0,3,3.4,4,12,0
1006029,190,0,70,0,0,3,3.4,4,12,0
1006029,490,0,70,0,0,3,3.4,4,12,0
1006029,40,1,70,0,0,3,3.4,4,12,0
1006029,390,0,70,0,0,3,3.4,4,12,0
1006030,190,0,42,487.48334,1,2,0,5,8,0
1006031,40,0,50,0,1,1,4.8,0,16,0
1006032,290,0,60,.88333333,1,2,4,0,9,0
1006032,490,0,60,.88333333,1,2,4,0,9,0
1006032,390,0,60,.88333333,1,2,4,0,9,0
1006032,140,0,60,.88333333,1,2,4,0,9,0
1006032,190,0,60,.88333333,1,2,4,0,9,0
1006032,240,0,60,.88333333,1,2,4,0,9,0
1006032,40,1,60,.88333333,1,2,4,0,9,0
1006032,90,1,60,.88333333,1,2,4,0,9,0
1006033,390,0,42,0,1,3,1.2,5,12,0
1006033,40,0,42,0,1,3,1.2,5,12,0
1006033,190,0,42,0,1,3,1.2,5,12,0
1006033,140,0,42,0,1,3,1.2,5,12,0
1006033,240,0,42,0,1,3,1.2,5,12,0
1006033,290,0,42,0,1,3,1.2,5,12,0
1006033,90,0,42,0,1,3,1.2,5,12,0
1006033,490,0,42,0,1,3,1.2,5,12,0
1006034,40,1,70,0,0,3,4,1,15,1
1006036,390,0,65,72.349998,1,2,.6,10,11,0
1006036,240,0,65,72.349998,1,2,.6,10,11,0
1006036,90,0,65,72.349998,1,2,.6,10,11,0
1006036,40,1,65,72.349998,1,2,.6,10,11,0
1006036,140,0,65,72.349998,1,2,.6,10,11,0
1006036,190,0,65,72.349998,1,2,.6,10,11,0
1006036,290,0,65,72.349998,1,2,.6,10,11,0
1006036,490,0,65,72.349998,1,2,.6,10,11,0
1006037,40,0,55,43.733334,0,2,2,7,9,0
1006037,90,0,55,43.733334,0,2,2,7,9,0
1006037,190,0,55,43.733334,0,2,2,7,9,0
1006037,290,0,55,43.733334,0,2,2,7,9,0
1006037,490,0,55,43.733334,0,2,2,7,9,0
1006037,390,0,55,43.733334,0,2,2,7,9,0
1006037,140,0,55,43.733334,0,2,2,7,9,0
1006037,240,0,55,43.733334,0,2,2,7,9,0
1006038,490,0,40,0,1,2,18,0,10,0
1006038,290,0,40,0,1,2,18,0,10,0
1006038,140,0,40,0,1,2,18,0,10,0
1006038,390,0,40,0,1,2,18,0,10,0
1006038,40,0,40,0,1,2,18,0,10,0
1006038,240,0,40,0,1,2,18,0,10,0
1006038,90,0,40,0,1,2,18,0,10,0
1006038,190,0,40,0,1,2,18,0,10,0
1006039,90,1,70,0,1,3,9.199999999999999,10,15,0
1006039,140,0,70,0,1,3,9.199999999999999,10,15,0
1006039,40,1,70,0,1,3,9.199999999999999,10,15,0
1006039,240,0,70,0,1,3,9.199999999999999,10,15,0
1006039,190,0,70,0,1,3,9.199999999999999,10,15,0
1006039,390,0,70,0,1,3,9.199999999999999,10,15,0
1006039,490,0,70,0,1,3,9.199999999999999,10,15,0
1006039,290,0,70,0,1,3,9.199999999999999,10,15,0
1006040,90,1,50,16.616667,0,1,4,6,11,0
1006040,40,1,50,16.616667,0,1,4,6,11,0
1006040,140,1,50,16.616667,0,1,4,6,11,0
1006040,240,1,50,16.616667,0,1,4,6,11,0
1006040,190,1,50,16.616667,0,1,4,6,11,0
1006040,390,0,50,16.616667,0,1,4,6,11,0
1006040,490,0,50,16.616667,0,1,4,6,11,0
1006040,290,1,50,16.616667,0,1,4,6,11,0
1006041,40,0,35,0,1,2,2.4,0,10,0
1006041,490,0,35,0,1,2,2.4,0,10,0
1006041,140,0,35,0,1,2,2.4,0,10,0
1006041,240,0,35,0,1,2,2.4,0,10,0
1006041,190,0,35,0,1,2,2.4,0,10,0
1006041,290,0,35,0,1,2,2.4,0,10,0
1006041,90,0,35,0,1,2,2.4,0,10,0
1006041,390,0,35,0,1,2,2.4,0,10,0
1010001,90,0,60,0,1,1,6,10,16,0
1010002,40,1,50,0,0,2,3,7,14,0
1010002,490,0,50,0,0,2,3,7,14,0
1010002,290,0,50,0,0,2,3,7,14,0
1010002,390,0,50,0,0,2,3,7,14,0
1010002,240,0,50,0,0,2,3,7,14,0
1010002,190,0,50,0,0,2,3,7,14,0
1010002,90,1,50,0,0,2,3,7,14,0
1010002,140,0,50,0,0,2,3,7,14,0
1010003,490,0,25,0,1,3,2.2,3,6,0
1010003,290,1,25,0,1,3,2.2,3,6,0
1010003,90,1,25,0,1,3,2.2,3,6,0
1010003,190,1,25,0,1,3,2.2,3,6,0
1010003,390,1,25,0,1,3,2.2,3,6,0
1010003,40,1,25,0,1,3,2.2,3,6,0
1010003,140,1,25,0,1,3,2.2,3,6,0
1010003,240,1,25,0,1,3,2.2,3,6,0
1010004,140,1,23,0,0,3,4.2,7,16,0
1010004,190,0,23,0,0,3,4.2,7,16,0
1010004,240,0,23,0,0,3,4.2,7,16,0
1010004,90,1,23,0,0,3,4.2,7,16,0
1010004,290,0,23,0,0,3,4.2,7,16,0
1010004,390,0,23,0,0,3,4.2,7,16,0
1010004,40,1,23,0,0,3,4.2,7,16,0
1010004,490,0,23,0,0,3,4.2,7,16,0
1010005,240,0,50,0,0,2,4,0,16,0
1010005,390,0,50,0,0,2,4,0,16,0
1010005,190,0,50,0,0,2,4,0,16,0
1010005,490,0,50,0,0,2,4,0,16,0
1010005,40,1,50,0,0,2,4,0,16,0
1010005,140,1,50,0,0,2,4,0,16,0
1010005,90,1,50,0,0,2,4,0,16,0
1010005,290,0,50,0,0,2,4,0,16,0
1010006,240,0,50,0,0,3,11.6,12,14,0
1010007,240,0,35,0,0,2,1.3,9,7,1
1010008,390,0,70,0,0,3,4.4,2,10,0
1010008,40,1,70,0,0,3,4.4,2,10,0
1010008,140,0,70,0,0,3,4.4,2,10,0
1010008,490,0,70,0,0,3,4.4,2,10,0
1010008,240,0,70,0,0,3,4.4,2,10,0
1010008,190,0,70,0,0,3,4.4,2,10,0
1010008,290,0,70,0,0,3,4.4,2,10,0
1010008,90,1,70,0,0,3,4.4,2,10,0
1010009,190,0,37,81.133331,0,1,.4,9,12,0
1010010,140,0,28,1.1,0,2,5.2,7,8,1
1010011,40,1,36,30.033333,0,2,8.800000000000001,11,18,1
1010012,190,0,70,53.450001,0,2,9.6,4,10,0
1010012,290,0,70,53.450001,0,2,9.6,4,10,0
1010012,490,0,70,53.450001,0,2,9.6,4,10,0
1010012,390,0,70,53.450001,0,2,9.6,4,10,0
1010012,140,0,70,53.450001,0,2,9.6,4,10,0
1010012,90,0,70,53.450001,0,2,9.6,4,10,0
1010012,40,0,70,53.450001,0,2,9.6,4,10,0
1010012,240,0,70,53.450001,0,2,9.6,4,10,0
1010013,40,0,75,17.066666,0,2,6.4,7,11,0
1010014,390,0,40,0,0,3,1,6,17,1
1010014,290,0,40,0,0,3,1,6,17,1
1010014,90,1,40,0,0,3,1,6,17,1
1010014,240,0,40,0,0,3,1,6,17,1
1010014,190,0,40,0,0,3,1,6,17,1
1010014,140,0,40,0,0,3,1,6,17,1
1010014,490,0,40,0,0,3,1,6,17,1
1010014,40,1,40,0,0,3,1,6,17,1
1010015,290,0,55,1.7,0,2,20,2,20,0
1010015,390,0,55,1.7,0,2,20,2,20,0
1010015,190,0,55,1.7,0,2,20,2,20,0
1010015,90,1,55,1.7,0,2,20,2,20,0
1010015,140,0,55,1.7,0,2,20,2,20,0
1010015,40,1,55,1.7,0,2,20,2,20,0
1010015,240,0,55,1.7,0,2,20,2,20,0
1010015,490,0,55,1.7,0,2,20,2,20,0
1010016,40,1,53,0,1,1,2,5,14,0
1010016,140,0,53,0,1,1,2,5,14,0
1010016,240,0,53,0,1,1,2,5,14,0
1010016,490,0,53,0,1,1,2,5,14,0
1010016,290,0,53,0,1,1,2,5,14,0
1010016,390,0,53,0,1,1,2,5,14,0
1010016,90,1,53,0,1,1,2,5,14,0
1010016,190,0,53,0,1,1,2,5,14,0
1010017,290,0,40,0,0,3,2,0,6,0
1010017,240,0,40,0,0,3,2,0,6,0
1010017,490,0,40,0,0,3,2,0,6,0
1010017,90,0,40,0,0,3,2,0,6,0
1010017,140,0,40,0,0,3,2,0,6,0
1010017,190,0,40,0,0,3,2,0,6,0
1010017,390,0,40,0,0,3,2,0,6,0
1010017,40,0,40,0,0,3,2,0,6,0
1010018,490,0,48,2.5333333,0,1,1.2,0,10,0
1010018,240,0,48,2.5333333,0,1,1.2,0,10,0
1010018,190,0,48,2.5333333,0,1,1.2,0,10,0
1010018,390,0,48,2.5333333,0,1,1.2,0,10,0
1010018,140,0,48,2.5333333,0,1,1.2,0,10,0
1010018,290,0,48,2.5333333,0,1,1.2,0,10,0
1010018,40,0,48,2.5333333,0,1,1.2,0,10,0
1010018,90,0,48,2.5333333,0,1,1.2,0,10,0
1010019,290,0,45,0,0,3,2,3,8,0
1010019,90,0,45,0,0,3,2,3,8,0
1010019,140,0,45,0,0,3,2,3,8,0
1010019,390,0,45,0,0,3,2,3,8,0
